Fuel Loadings = tons / acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,ThSound,ThRotten,ThousandHourDc1Sz1,ThousandHourDc1Sz2,ThousandHourDc1Sz3,ThousandHourDc1Sz4,ThousandHourDc1Sz5,ThousandHourDc2Sz1,ThousandHourDc2Sz2,ThousandHourDc2Sz3,ThousandHourDc2Sz4,ThousandHourDc2Sz5,ThousandHourDc3Sz1,ThousandHourDc3Sz2,ThousandHourDc3Sz3,ThousandHourDc3Sz4,ThousandHourDc3Sz5,ThousandHourDc4Sz1,ThousandHourDc4Sz2,ThousandHourDc4Sz3,ThousandHourDc4Sz4,ThousandHourDc4Sz5,ThousandHourDc5Sz1,ThousandHourDc5Sz2,ThousandHourDc5Sz3,ThousandHourDc5Sz4,ThousandHourDc5Sz5,Th_3_6_Snd,Th_6_12_Snd,Th_12_20_Snd,Th_20_35_Snd,Th_35_50_Snd,Th_GT_50_Snd,Th_3_6_Rot,Th_6_12_Rot,Th_12_20_Rot,Th_20_35_Rot,Th_35_50_Rot,Th_GT_50_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
PIED 08,5,Pre,0.080967361,1.169284717,4.65951101,5.909763088,3.907161818,3.004156922,0,0,0,0,0,0,0,0,0,0,0.872523391,0.933734901,2.100903527,0,0,0,1.257371399,1.746785523,0,0,0,0,0,0,0,0.872523391,3.034638428,0,0,0,0,0,3.004156922,0,0,0,0,12.82108183,6.88493025,2.921015625,22.6270277,0.3025,0.2575,0.56,0
PIED 08,6,01Post,0.030236968,0.364676482,0.928310162,1.323223611,2.460721068,0.873314216,0,0,0,0,0,0,0,0,0,0,0.871674003,0.538595303,1.050451762,0,0,0,0.873314216,0,0,0,0,0,0,0,0,0.871674003,1.589047065,0,0,0,0,0,0.873314216,0,0,0,0,4.657258895,3.3002145,2.1553125,10.11278589,0.145,0.19,0.335,0
PIED 08,7,01Year1,0.015080571,0.146147028,1.233832048,1.395059647,3.128821622,0.314421394,0,0,0,0,0,0,0,0,0,0,1.388797774,1.740023849,0,0,0,0,0.314421394,0,0,0,0,0,0,0,0,1.388797774,1.740023849,0,0,0,0,0,0.314421394,0,0,0,0,4.838302663,7.1694315,3.45984375,15.46757791,0.315,0.305,0.62,0
PIED 08,8,01Year2,0.131188324,0.731078368,0.928310162,1.790576853,3.370527564,2.171821103,0,0,0,0,0,0,0,0,0,0,1.067974347,0.46686745,0,1.835685766,0,0.747791467,1.424029637,0,0,0,0,0,0,0,0,1.067974347,0.46686745,1.835685766,0,0,0,0.747791467,1.424029637,0,0,0,0,7.33292552,2.78811225,5.756953125,15.8779909,0.1225,0.5075,0.63,0
PIED 08,9,01Year5,0.296777632,0.581823757,1.233755726,2.112357115,4.931165449,1.473600075,0,0,0,0,0,0,0,0,0,0,0.885665702,1.891118532,0,2.154381215,0,0.236106407,0.415718419,0.821775249,0,0,0,0,0,0,0,0.885665702,1.891118532,2.154381215,0,0,0,0.236106407,1.237493668,0,0,0,0,8.51712264,4.26751875,2.43890625,15.22354764,0.1875,0.215,0.4025,0
PIED 08,12,02Pre,0.321748968,1.309279308,1.228455199,2.859483475,0.875672664,6.280906313,0,0,0,0,0,0,0,0,0,0,0.875672664,0,0,0,0,1.115413273,1.230925454,2.567167217,1.367400369,0,0,0,0,0,0,0.875672664,0,0,0,0,0,1.115413273,3.798092671,1.367400369,0,0,0,10.01606245,2.33291025,2.32546875,14.67444145,0.1025,0.205,0.3075,0
PIED 09,5,Pre,0.346265166,1.4469975,3.053844938,4.847107604,0,0.4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4365,0,0,0,0,0,5.283607604,3.7554165,3.80015625,12.83918035,0.165,0.335,0.5,0
PIED 09,6,01Post,0.276008466,1.88109675,0.916153481,3.073258697,0.1144503,0,0,0,0,0,0,0,0,0,0,0,0.1144503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1144503,0,0,0,0,0,0,0,0,0,0,0,3.187708997,3.414015,2.410546875,9.012270872,0.15,0.2125,0.3625,0
PIED 09,7,01Year1,0.160586744,1.229947875,3.359229431,4.74976405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74976405,3.186414,2.09859375,10.0347718,0.14,0.185,0.325,0
PIED 09,8,01Year2,0.301100144,2.387545875,3.359229431,6.047875451,0,0.331128899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331128899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331128899,0,0,0,0,0,6.37900435,2.6174115,2.43890625,11.4353221,0.115,0.215,0.33,0
PIED 09,9,01Year5,0.155568408,1.157598,2.748460444,4.061626852,0.379720662,0.07857,0,0,0,0,0,0,0,0,0,0,0.379720662,0,0,0,0,0.07857,0,0,0,0,0,0,0,0,0,0.379720662,0,0,0,0,0,0.07857,0,0,0,0,0,4.519917514,2.27601,7.628671875,14.42459939,0.1,0.6725,0.7725,0
PIED 09,12,02Pre,0.431576874,1.085248125,1.832306963,3.349131961,4.282348725,1.69362,0,0,0,0,0,0,0,0,0,0,2.11733055,2.165018175,0,0,0,0.21825,0,0,1.47537,0,0,0,0,0,0,2.11733055,2.165018175,0,0,0,0,0.21825,0,1.47537,0,0,0,9.325100686,1.2518055,2.467265625,13.04417181,0.055,0.2175,0.2725,0
PIED 10,5,Pre,0.150559105,0.28941397,0.610799525,1.0507726,2.592810427,0.427791388,0,0,0,0,0,0,0,0,0,0,2.592810427,0,0,0,0,0.427791388,0,0,0,0,0,0,0,0,0,2.592810427,0,0,0,0,0,0.427791388,0,0,0,0,0,4.071374414,9.786843,2.1553125,16.01352991,0.43,0.19,0.62,0
PIED 10,6,01Post,0.04516728,0.144706985,0.305399763,0.495274027,5.296770361,0.154004899,0,0,0,0,0,0,0,0,0,0,0.5150521,0.457824089,0,4.323894172,0,0.154004899,0,0,0,0,0,0,0,0,0,0.5150521,0.457824089,4.323894172,0,0,0,0.154004899,0,0,0,0,0,5.946049287,2.10530925,1.673203125,9.724561662,0.0925,0.1475,0.24,0
PIED 10,7,01Year1,0.135507861,0.28941397,0,0.42492183,2.663645983,0,0,0,0,0,0,0,0,0,0,0,1.385172215,1.278473768,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385172215,1.278473768,0,0,0,0,0,0,0,0,0,0,3.088567814,2.8450125,3.856875,9.790455314,0.125,0.34,0.465,0
PIED 10,8,01Year2,0.205769579,1.012948894,0,1.218718473,24.47769208,0,0,0,0,0,0,0,0,0,0,0,2.200607787,0.504751058,1.323111617,5.545902969,14.90331865,0,0,0,0,0,0,0,0,0,0,2.200607787,1.827862675,5.545902969,14.90331865,0,0,0,0,0,0,0,0,25.69641055,7.11253125,3.17625,35.9851918,0.3125,0.28,0.5925,0
PIED 10,9,01Year5,0.250930838,0.940595401,0.610799525,1.802325764,4.619242289,0,0,0,0,0,0,0,0,0,0,0,1.239101601,1.393056966,0,1.987083722,0,0,0,0,0,0,0,0,0,0,0,1.239101601,1.393056966,1.987083722,0,0,0,0,0,0,0,0,0,6.421568053,0.1138005,3.5165625,10.05193105,0.005,0.31,0.315,0
PIED 10,12,02Pre,0.160601547,0.795899268,1.526998813,2.483499627,4.413434783,2.311527087,0,0,0,0,0,0,0,0,0,0,0.413313414,0.537307438,0,3.46281393,0,1.997231374,0.314295714,0,0,0,0,0,0,0,0,0.413313414,0.537307438,3.46281393,0,0,0,1.997231374,0.314295714,0,0,0,0,9.208461497,0.17070075,1.900078125,11.27924037,0.0075,0.1675,0.175,0
PIED 11,5,Pre,0.0702567,0.72349875,3.053844938,3.847600388,0.916111068,0.8950869,0,0,0,0,0,0,0,0,0,0,0.292992768,0.6231183,0,0,0,0.4673169,0.42777,0,0,0,0,0,0,0,0,0.292992768,0.6231183,0,0,0,0,0.4673169,0.42777,0,0,0,0,5.658798356,6.31592775,3.11953125,15.09425736,0.2775,0.275,0.5525,0
PIED 11,6,01Post,0.095348379,0.72349875,2.137691456,2.956538585,0.6231183,0,0,0,0,0,0,0,0,0,0,0,0,0.6231183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6231183,0,0,0,0,0,0,0,0,0,0,3.579656885,5.917626,3.091171875,12.58845476,0.26,0.2725,0.5325,0
PIED 11,7,01Year1,0.120440058,1.59169725,0.916153481,2.628290789,0,0.7355025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767825,0.55872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767825,0.55872,0,0,0,0,3.363793289,14.9078655,3.11953125,21.39119004,0.655,0.275,0.93,0
PIED 11,8,01Year2,0.281026801,2.6045955,0.610768988,3.496391289,0.807891951,0,0,0,0,0,0,0,0,0,0,0,0.130219008,0.677672943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130219008,0.677672943,0,0,0,0,0,0,0,0,0,0,4.30428324,8.9902395,3.34640625,16.64092899,0.395,0.295,0.69,0
PIED 11,9,01Year5,0.145531736,0.2893995,1.221537975,1.656469211,1.071890643,0,0,0,0,0,0,0,0,0,0,0,0.3179175,0.753973143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3179175,0.753973143,0,0,0,0,0,0,0,0,0,0,2.728359854,5.3486235,2.3821875,10.45917085,0.235,0.21,0.445,0
PIED 11,12,02Pre,0.165605079,2.315196,3.664613925,6.145415004,3.233220975,0.31428,0,0,0,0,0,0,0,0,0,0,1.980626025,1.25259495,0,0,0,0,0.31428,0,0,0,0,0,0,0,0,1.980626025,1.25259495,0,0,0,0,0,0.31428,0,0,0,0,9.692915979,5.234823,3.941953125,18.8696921,0.23,0.3475,0.5775,0
PIED 12,5,Pre,0.005034369,0.072581025,0,0.077615394,0.471766009,0,0,0,0,0,0,0,0,0,0,0,0.471766009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471766009,0,0,0,0,0,0,0,0,0,0,0,0.549381403,5.234823,7.8271875,13.6113919,0.23,0.69,0.92,0
PIED 12,6,01Post,0.025147804,0.362507926,0.306360166,0.694015896,0.312554549,0,0,0,0,0,0,0,0,0,0,0,0.312554549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312554549,0,0,0,0,0,0,0,0,0,0,0,1.006570445,3.7554165,2.240390625,7.00237757,0.165,0.1975,0.3625,0
PIED 12,8,01Year2,0.033512038,0.193284601,0,0.226796639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226796639,2.958813,3.6678125,6.853422139,0.13,0.323333333,0.453333333,0
PIED 12,9,01Year5,0.075386569,0.289952208,0,0.365338777,1.275732854,0,0,0,0,0,0,0,0,0,0,0,0.294949436,0.980783418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294949436,0.980783418,0,0,0,0,0,0,0,0,0,0,1.641071631,0.910404,3.23296875,5.784444381,0.04,0.285,0.325,0
PIED 12,12,02Pre,0.080694924,0.871118445,0.308362739,1.260176108,0.321017973,0.396793994,0,0,0,0,0,0,0,0,0,0,0.321017973,0,0,0,0,0.079448996,0.317344998,0,0,0,0,0,0,0,0,0.321017973,0,0,0,0,0,0.079448996,0.317344998,0,0,0,0,1.977988075,0.73970325,2.070234375,4.7879257,0.0325,0.1825,0.215,0
PIED 12,15,02Year2,0.040199834,0.217230413,0,0.257430247,1.016538679,0,0,0,0,0,0,0,0,0,0,0,1.016538679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016538679,0,0,0,0,0,0,0,0,0,0,0,1.273968926,2.10530925,4.395703125,7.774981301,0.0925,0.3875,0.48,0
PIED 13,5,Pre,0.080306913,0.651170579,1.22159905,1.953076543,0,1.074324377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21825,0.856074377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21825,0.856074377,0,0,0,0,3.02740092,1.2518055,1.446328125,5.725534545,0.055,0.1275,0.1825,0
PIED 13,6,01Post,0.080306913,0.651170579,1.22159905,1.953076543,0,1.074324379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21825,0.856074379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21825,0.856074379,0,0,0,0,3.027400922,1.2518055,1.162734375,5.441940797,0.055,0.1025,0.1575,0
PIED 13,7,01Year1,0.225864479,0.578806235,0.305399763,1.110070476,0.715314375,3.784915765,0,0,0,0,0,0,0,0,0,0,0,0.715314375,0,0,0,0.2640825,0.369303265,0,3.15153,0,0,0,0,0,0,0,0.715314375,0,0,0,0,0.2640825,0.369303265,3.15153,0,0,0,5.610300616,2.27601,3.00609375,10.89240437,0.1,0.265,0.365,0
PIED 13,8,01Year2,0.16563141,0.434106485,0.610799525,1.21053742,0.164808432,1.687246991,0,0,0,0,0,0,0,0,0,0,0.164808432,0,0,0,0,0.139854491,0.4910625,1.05633,0,0,0,0,0,0,0,0.164808432,0,0,0,0,0,0.139854491,1.5473925,0,0,0,0,3.062592843,6.7142295,1.2478125,11.02463484,0.295,0.11,0.405,0
PIED 13,9,01Year5,0.140514153,0.072353492,0,0.212867646,0,0.749627978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380785478,0.3688425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380785478,0.3688425,0,0,0,0,0.962495624,1.9346085,1.87171875,4.768822874,0.085,0.165,0.25,0
PIED 13,12,02Pre,0.225902344,0.796127002,0.305399763,1.327429109,0,1.054540105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371025,0.683515105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371025,0.683515105,0,0,0,0,2.381969213,2.048409,1.815,6.245378213,0.09,0.16,0.25,0
PIED 14,5,Pre,0.085313464,0.14469975,0,0.230013214,0,2.455623258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1069425,0.873015714,0,1.475665044,0,0,0,0,0,0,0,0,0,0,0,0,0.1069425,0.873015714,1.475665044,0,0,0,2.685636472,2.78811225,7.798828125,13.27257685,0.1225,0.6875,0.81,0
PIED 14,6,01Post,0.02007535,0.217078562,0.610891129,0.848045041,0,0.805370435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466225,0.558747935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466225,0.558747935,0,0,0,0,1.653415477,2.78811225,2.949375,7.390902727,0.1225,0.26,0.3825,0
PIED 14,7,01Year1,0.0702567,0,0,0.0702567,0,0.246627847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246627847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246627847,0,0,0,0,0,0.316884547,1.76390775,5.303203125,7.383995422,0.0775,0.4675,0.545,0
PIED 14,8,01Year2,0.030110265,0.072364344,0,0.102474609,0,1.613271755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906141755,0,0.70713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906141755,0.70713,0,0,0,0,1.715746364,2.90191275,2.77921875,7.396877864,0.1275,0.245,0.3725,0
PIED 14,12,02Pre,0.095355404,0.72360003,0,0.818955434,0.155779575,1.062942532,0,0,0,0,0,0,0,0,0,0,0.155779575,0,0,0,0,0.571880032,0.4910625,0,0,0,0,0,0,0,0,0.155779575,0,0,0,0,0,0.571880032,0.4910625,0,0,0,0,2.037677541,4.26751875,4.452421875,10.75761817,0.1875,0.3925,0.58,0
PIED 15,5,Pre,0.070263722,0.144880512,0.305765986,0.52091022,2.298231764,1.601278424,0,0,0,0,0,0,0,0,0,0,0,0,2.298231764,0,0,1.601278424,0,0,0,0,0,0,0,0,0,0,2.298231764,0,0,0,0,1.601278424,0,0,0,0,0,4.420420409,10.29894525,2.89265625,17.61202191,0.4525,0.255,0.7075,0
PIED 15,6,01Post,0.070263722,0.144880512,0.305765986,0.52091022,1.149115882,0.800639212,0,0,0,0,0,0,0,0,0,0,0,0,1.149115882,0,0,0.800639212,0,0,0,0,0,0,0,0,0,0,1.149115882,0,0,0,0,0.800639212,0,0,0,0,0,2.470665314,10.3558455,2.89265625,15.71916706,0.455,0.255,0.71,0
PIED 15,7,01Year1,0.12047341,0.723871126,0,0.844344536,1.508095944,0.107076095,0,0,0,0,0,0,0,0,0,0,0.588166609,0.919929335,0,0,0,0.107076095,0,0,0,0,0,0,0,0,0,0.588166609,0.919929335,0,0,0,0,0.107076095,0,0,0,0,0,2.459516574,2.8450125,3.23296875,8.537497824,0.125,0.285,0.41,0
PIED 15,8,01Year2,0.220826583,1.013003101,0.305765986,1.53959567,0,0.447529093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078668151,0.368860942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078668151,0.368860942,0,0,0,0,1.987124763,1.0242045,4.5375,7.548829263,0.045,0.4,0.445,0
PIED 15,9,01Year5,0.165630657,0.578802617,0,0.744433275,1.612513713,0,0,0,0,0,0,0,0,0,0,0,1.612513713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612513713,0,0,0,0,0,0,0,0,0,0,0,2.356946988,4.4382195,3.2896875,10.08485399,0.195,0.29,0.485,0
PIED 15,12,02Pre,0.255980511,2.098251226,1.526922469,3.881154205,0.155779575,1.364596879,0,0,0,0,0,0,0,0,0,0,0.155779575,0,0,0,0,0.56745,0.797146879,0,0,0,0,0,0,0,0,0.155779575,0,0,0,0,0,0.56745,0.797146879,0,0,0,0,5.401530659,4.83652125,2.66578125,12.90383316,0.2125,0.235,0.4475,0
PIEN 01,5,Pre,0.366170751,3.590937273,5.271901302,9.229009325,0,46.6750672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742976982,0.628559999,2.832053439,10.13386687,32.33760991,0,0,0,0,0,0,0,0,0,0,0,0.742976982,3.460613438,10.13386687,32.33760991,0,0,55.90407653,49.14543563,4.673988,109.7235002,3.0875,0.87,3.9575,0
PIEN 01,6,01Post,0.108508352,0,0.660365697,0.768874049,7.783225955,43.06273181,0,0,0,0,0,0,0,0,0,0,0.97214169,0.756367199,0,6.054717066,0,0,3.327858135,5.103107482,7.983453713,26.64831248,0,0,0,0,0,0.97214169,0.756367199,6.054717066,0,0,0,0,8.430965617,7.983453713,26.64831248,0,0,51.61483181,0,0.255189,51.87002081,0,0.0475,0.0475,0
PIEN 01,7,01Year1,0.149180195,0,0,0.149180195,9.568625759,7.184033269,0,0,0,0,0,0,0,0,0,0,1.308206466,0.760929461,4.212545094,3.286944738,0,0.531350789,1.117439998,2.113082487,3.422159995,0,0,0,0,0,0,1.308206466,4.973474555,3.286944738,0,0,0,0.531350789,3.230522485,3.422159995,0,0,0,16.90183922,2.347838625,0.349206,19.59888385,0.1475,0.065,0.2125,0
PIEN 01,8,01Year2,0.12668465,0.448531939,0.660365697,1.235582286,10.65289738,10.26065098,0,0,0,0,0,0,0,0,0,0,2.462659087,3.310063691,4.880174607,0,0,0,0.632351353,3.726229549,5.90207008,0,0,0,0,0,0,2.462659087,8.190238298,0,0,0,0,0,4.358580902,5.90207008,0,0,0,22.14913065,0.835671375,1.289376,24.27417803,0.0525,0.24,0.2925,0
PIEN 01,9,01Year5,0.154180246,0.825625262,4.290879109,5.270684617,22.73689983,22.39996447,0,0,0,0,0,0,0,0,0,0,2.123617078,4.635145016,3.803266356,0,12.17487138,0,0.632351353,3.322080116,2.731533023,15.71399998,0,0,0,0,0,2.123617078,8.438411372,0,12.17487138,0,0,0,3.954431469,2.731533023,15.71399998,0,0,50.40754891,4.6160895,1.853478,56.87711641,0.29,0.345,0.635,0
PIEN 01,10,01Year10,0.185758837,1.125092173,2.973296162,4.284147171,7.95000043,31.9216146,0,0,0,0,0,0,0,0,0,0,1.644519559,6.305480871,0,0,0,0.964664999,6.375146281,4.230598347,6.341078842,14.01012613,0,0,0,0,0,1.644519559,6.305480871,0,0,0,0,0.964664999,10.60574463,6.341078842,14.01012613,0,0,44.1557622,3.58144875,2.14896,49.88617095,0.225,0.4,0.625,0
PIEN 01,13,02Post,0.040656027,0,0.329568419,0.370224446,4.465176358,5.866757091,0,0,0,0,0,0,0,0,0,0,0,0.893035272,0,3.572141087,0,0,1.370036354,0,4.496720737,0,0,0,0,0,0,0,0.893035272,3.572141087,0,0,0,0,1.370036354,4.496720737,0,0,0,10.70215789,0.517320375,0.214896,11.43437427,0.0325,0.04,0.0725,0
PIEN 01,14,02Year1,0.194594059,0.523950176,0.658791474,1.377335709,2.55756847,2.825382892,0,0,0,0,0,0,0,0,0,0,0,0,2.55756847,0,0,0.4365,0.632351354,1.756531538,0,0,0,0,0,0,0,0,2.55756847,0,0,0,0,0.4365,2.388882892,0,0,0,0,6.760287071,0.07958775,0.322344,7.162218821,0.005,0.06,0.065,0
PIEN 01,15,02Year2,0.171732116,0.522955658,1.317105933,2.011793707,0.257696468,3.161756768,0,0,0,0,0,0,0,0,0,0,0.257696468,0,0,0,0,0,0.632351354,0,2.529405415,0,0,0,0,0,0,0.257696468,0,0,0,0,0,0,0.632351354,2.529405415,0,0,0,5.431246943,0.358144875,0.67155,6.460941818,0.0225,0.125,0.1475,0
PIEN 01,16,02Year5,0.158279736,0.748139607,1.648659765,2.555079108,1.273136918,5.666621297,0,0,0,0,0,0,0,0,0,0,1.273136918,0,0,0,0,1.060175584,1.861865184,0,2.744580528,0,0,0,0,0,0,1.273136918,0,0,0,0,0,1.060175584,1.861865184,2.744580528,0,0,0,9.494837323,0.636702,1.101342,11.23288132,0.04,0.205,0.245,0
PIEN 02,0,PR01,0.289503176,2.621464081,3.304120038,6.215087295,0.547119588,17.09040276,0,0,0,0,0,0,0,0,0,0,0.547119588,0,0,0,0,0.782544187,0.715483349,2.349887433,3.183516611,10.05897118,0,0,0,0,0,0.547119588,0,0,0,0,0,0.782544187,3.065370782,3.183516611,10.05897118,0,0,23.85260964,22.88147813,3.330888,50.06497577,1.4375,0.62,2.0575,0
PIEN 02,1,PR02,0.176308539,2.022522906,4.295152898,6.493984343,1.684237468,0.353724068,0,0,0,0,0,0,0,0,0,0,1.684237468,0,0,0,0,0.353724068,0,0,0,0,0,0,0,0,0,1.684237468,0,0,0,0,0,0.353724068,0,0,0,0,0,8.531945879,18.90209063,2.968251,30.4022875,1.1875,0.5525,1.74,0
PIEN 02,2,PR03,0.144661634,1.350648717,2.316039562,3.811349913,2.771003088,0.353724068,0,0,0,0,0,0,0,0,0,0,1.068836559,0,1.702166529,0,0,0.353724068,0,0,0,0,0,0,0,0,0,1.068836559,1.702166529,0,0,0,0,0.353724068,0,0,0,0,0,6.936077069,23.239623,3.666663,33.84236307,1.46,0.6825,2.1425,0
PIEN 02,3,PR04,0.615627892,2.324952215,1.65087107,4.591451177,1.937080753,0.384413841,0,0,0,0,0,0,0,0,0,0,1.178297039,0.758783714,0,0,0,0.384413841,0,0,0,0,0,0,0,0,0,1.178297039,0.758783714,0,0,0,0,0.384413841,0,0,0,0,0,6.912945771,24.43343925,2.766786,34.11317102,1.535,0.515,2.05,0
PIEN 02,5,Pre,0.28486797,1.649339918,1.980258649,3.914466537,0.190448395,2.342091528,0,0,0,0,0,0,0,0,0,0,0.190448395,0,0,0,0,1.602049701,0.740041827,0,0,0,0,0,0,0,0,0.190448395,0,0,0,0,0,1.602049701,0.740041827,0,0,0,0,6.447006459,18.70312125,2.444442,27.59456971,1.175,0.455,1.63,0
PIEN 02,6,01Post,0.230325238,1.498860665,1.648739958,3.377925861,0.190448395,1.55186853,0,0,0,0,0,0,0,0,0,0,0.190448395,0,0,0,0,0.811826703,0.740041827,0,0,0,0,0,0,0,0,0.190448395,0,0,0,0,0,0.811826703,0.740041827,0,0,0,0,5.120242786,9.590323875,2.175822,16.88638866,0.6025,0.405,1.0075,0
PIEN 02,7,01Year1,0.243954222,0.823395452,0.990129325,2.057478999,0.189176872,1.885915288,0,0,0,0,0,0,0,0,0,0,0.189176872,0,0,0,0,1.027641927,0.858273362,0,0,0,0,0,0,0,0,0.189176872,0,0,0,0,0,1.027641927,0.858273362,0,0,0,0,4.132571159,4.019181375,1.222221,9.373973534,0.2525,0.2275,0.48,0
PIEN 02,8,01Year2,0.357116258,1.049895271,2.310467502,3.717479031,0.189176872,1.989947517,0,0,0,0,0,0,0,0,0,0,0.189176872,0,0,0,0,1.24990569,0.740041827,0,0,0,0,0,0,0,0,0.189176872,0,0,0,0,0,1.24990569,0.740041827,0,0,0,0,5.896603419,8.4363015,2.901096,17.23400092,0.53,0.54,1.07,0
PIEN 02,9,01Year5,0.262433042,1.124335289,1.321648015,2.708416346,3.851662725,1.603630966,0,0,0,0,0,0,0,0,0,0,0,1.518669891,2.332992835,0,0,1.603630966,0,0,0,0,0,0,0,0,0,0,3.851662725,0,0,0,0,1.603630966,0,0,0,0,0,8.163710038,13.8482685,2.162391,24.17436954,0.87,0.4025,1.2725,0
PIEN 03,5,Pre,0.25468119,2.48175489,6.303970478,9.040406557,0,17.46704751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593758715,2.853302485,1.952582625,12.06740368,0,0,0,0,0,0,0,0,0,0,0,0,0.593758715,4.80588511,12.06740368,0,0,0,26.50745406,15.55940513,4.257627,46.32448619,0.9775,0.7925,1.77,0
PIEN 03,6,01Post,0.059449994,0.529820162,3.665970826,4.255240981,5.397747287,2.429871296,0,0,0,0,0,0,0,0,0,0,1.17971955,2.086864237,2.1311635,0,0,0.279415866,0,2.15045543,0,0,0,0,0,0,0,1.17971955,4.218027737,0,0,0,0,0.279415866,2.15045543,0,0,0,0,12.08285956,10.823934,2.605614,25.51240756,0.68,0.485,1.165,0
PIEN 03,7,01Year1,0.182914309,0.681351479,2.999283192,3.863548979,5.450778396,11.49313456,0,0,0,0,0,0,0,0,0,0,1.078489284,2.241125612,2.1311635,0,0,0.358062032,0.628685698,4.488909937,6.017476897,0,0,0,0,0,0,1.078489284,4.372289112,0,0,0,0,0.358062032,5.117595636,6.017476897,0,0,0,20.80746194,13.96765013,1.168497,35.94360906,0.8775,0.2175,1.095,0
PIEN 03,8,01Year2,0.177741041,0.757167986,2.994626571,3.929535598,6.596339279,3.463402279,0,0,0,0,0,0,0,0,0,0,1.078489284,1.044270115,0,4.47357988,0,0,1.503999708,1.959402572,0,0,0,0,0,0,0,1.078489284,1.044270115,4.47357988,0,0,0,0,3.463402279,0,0,0,0,13.98927716,7.40166075,4.43223,25.82316791,0.465,0.825,1.29,0
PIEN 03,9,01Year5,0.132307528,1.658791378,4.664568859,6.455667764,6.057475954,9.01353805,0,0,0,0,0,0,0,0,0,0,0.215187472,1.368708602,0,4.47357988,0,0.980376358,1.999467343,0,6.03369435,0,0,0,0,0,0,0.215187472,1.368708602,4.47357988,0,0,0,0.980376358,1.999467343,6.03369435,0,0,0,21.52668177,7.640424,4.0293,33.19640577,0.48,0.75,1.23,0
PIEN 03,10,01Year10,0.159469772,0.978639792,4.323069914,5.461179478,7.994072529,6.063998305,0,0,0,0,0,0,0,0,0,0,2.671944245,0,1.726242435,3.595885849,0,1.166324113,0,2.338454507,2.559219685,0,0,0,0,0,0,2.671944245,1.726242435,3.595885849,0,0,0,1.166324113,2.338454507,2.559219685,0,0,0,19.51925031,26.423133,4.781436,50.72381931,1.66,0.89,2.55,0
